,count,is_written_in_last_month,is_written_in_last_week,max_created_utc,referral_utc,sub_comment_index,time_since_last_post
216614,0,False,False,1470304483,1470304483,809,0
216714,0,False,False,1478887466,1478887466,813,0
216715,0,False,False,1474241166,1474241166,814,0
216716,0,False,False,1448932297,1448932297,815,0
216717,0,False,False,1452810113,1452810113,818,0
216718,0,False,False,1468984924,1468984924,819,0
216719,0,False,False,1475767746,1475767746,820,0
216808,0,False,False,1458586241,1458586241,822,0
216809,0,False,False,1466044745,1466044745,824,0
216810,0,False,False,1457903337,1457903337,825,0
216811,0,False,False,1466617374,1466617374,826,0
216814,0,False,False,1456626680,1456626680,829,0
216815,0,False,False,1469733174,1469733174,830,0
216816,0,False,False,1471986601,1471986601,831,0
216817,0,False,False,1450631213,1450631213,832,0
216818,0,False,False,1470566955,1470566955,833,0
216819,0,False,False,1451330155,1451330155,834,0
216820,0,False,False,1453049991,1453049991,835,0
216821,0,False,False,1471792760,1471792760,838,0
216822,0,False,False,1459961379,1459961379,839,0
216823,0,False,False,1452431720,1452431720,840,0
216824,0,False,False,1454249793,1454249793,841,0
216825,0,False,False,1462844330,1462844330,842,0
216826,0,False,False,1450379872,1450379872,843,0
216827,0,False,False,1461228940,1461228940,844,0
216828,0,False,False,1479833282,1479833282,846,0
216829,0,False,False,1465590677,1465590677,847,0
216830,0,False,False,1460790275,1460790275,848,0
216838,0,False,False,1456811195,1456811195,850,0
216842,0,False,False,1456563541,1456563541,852,0
216843,0,False,False,1473042168,1473042168,853,0
216844,0,False,False,1481573036,1481573036,854,0
216845,0,False,False,1470255544,1470255544,855,0
216846,0,False,False,1462883844,1462883844,856,0
216847,0,False,False,1482338721,1482338721,857,0
216848,0,False,False,1460280104,1460280104,858,0
216849,0,False,False,1474358437,1474358437,859,0
216850,0,False,False,1474358437,1474358437,860,0
216867,0,False,False,1464529429,1464529429,862,0
216868,0,False,False,1460759543,1460759543,863,0
216869,0,False,False,1456286701,1456286701,864,0
216870,0,False,False,1450754171,1450754171,865,0
216871,0,False,False,1478102222,1478102222,866,0
216872,0,False,False,1477084476,1477084476,867,0
216873,0,False,False,1467058588,1467058588,868,0
216874,0,False,False,1450237225,1450237225,869,0
216879,0,False,False,1474993013,1474993013,872,0
216880,0,False,False,1452057647,1452057647,873,0
216881,0,False,False,1460040880,1460040880,874,0
216892,0,False,False,1462193712,1462193712,876,0
216893,0,False,False,1475597492,1475597492,877,0
216894,0,False,False,1460576040,1460576040,878,0
216897,0,False,False,1472587350,1472587350,880,0
216898,0,False,False,1470349586,1470349586,882,0
216899,0,False,False,1470349586,1470349586,883,0
216900,0,False,False,1478712372,1478712372,884,0
216901,0,False,False,1472065672,1472065672,885,0
216902,0,False,False,1452185911,1452185911,886,0
216903,0,False,False,1458719679,1458719679,887,0
216907,0,False,False,1467645881,1467645881,889,0
216908,0,False,False,1469413611,1469413611,890,0
216910,0,False,False,1473247680,1473247680,892,0
216911,0,False,False,1472429300,1472429300,895,0
216912,0,False,False,1450009850,1450009850,896,0
216913,0,False,False,1471568535,1471568535,897,0
216914,0,False,False,1470584279,1470584279,898,0
216915,0,False,False,1475768999,1475768999,899,0
216916,0,False,False,1450382275,1450382275,900,0
216917,0,False,False,1462436442,1462436442,901,0
216925,0,False,False,1469500817,1469500817,903,0
216926,0,False,False,1474288017,1474288017,904,0
216927,0,False,False,1463327941,1463327941,906,0
216928,0,False,False,1453844237,1453844237,907,0
216930,0,False,False,1472641071,1472641071,909,0
216931,0,False,False,1454000630,1454000630,910,0
216932,0,False,False,1454000630,1454000630,911,0
216935,0,False,False,1472197479,1472197479,913,0
216936,0,False,False,1462069896,1462069896,914,0
216937,0,False,False,1477096939,1477096939,915,0
216938,0,False,False,1455891299,1455891299,916,0
216939,0,False,False,1449297717,1449297717,917,0
216940,0,False,False,1453733636,1453733636,918,0
216941,0,False,False,1483177168,1483177168,919,0
216942,0,False,False,1475137296,1475137296,920,0
216943,0,False,False,1475137296,1475137296,921,0
216944,0,False,False,1451506064,1451506064,922,0
216945,0,False,False,1461332997,1461332997,923,0
216946,0,False,False,1475775893,1475775893,924,0
216947,0,False,False,1477255565,1477255565,925,0
216948,0,False,False,1452205524,1452205524,926,0
216950,0,False,False,1452194218,1452194218,928,0
216951,0,False,False,1454875546,1454875546,929,0
216952,0,False,False,1456261918,1456261918,930,0
216953,0,False,False,1458831274,1458831274,932,0
216954,0,False,False,1466906264,1466906264,933,0
216955,0,False,False,1470721720,1470721720,934,0
216956,0,False,False,1470721720,1470721720,935,0
216957,0,False,False,1455166856,1455166856,936,0
216958,0,False,False,1449882172,1449882172,937,0
216959,0,False,False,1452429681,1452429681,939,0
216960,0,False,False,1460677773,1460677773,940,0
216961,0,False,False,1482914186,1482914186,941,0
216962,0,False,False,1459967188,1459967188,943,0
216963,0,False,False,1455520968,1455520968,945,0
216964,0,False,False,1455520968,1455520968,946,0
216975,0,False,False,1451407354,1451407354,949,0
217028,0,False,False,1458600631,1458600631,952,0
217029,0,False,False,1457362372,1457362372,953,0
217030,0,False,False,1471492504,1471492504,954,0
217031,0,False,False,1472927708,1472927708,956,0
217032,0,False,False,1470939505,1470939505,957,0
217033,0,False,False,1451857929,1451857929,958,0
217034,0,False,False,1483376637,1483376637,959,0
217038,0,False,False,1449542408,1449542408,961,0
217040,0,False,False,1477854775,1477854775,964,0
217041,0,False,False,1454951006,1454951006,965,0
217042,0,False,False,1479472572,1479472572,966,0
217043,0,False,False,1470938780,1470938780,968,0
217044,0,False,False,1455465891,1455465891,969,0
217045,0,False,False,1449627887,1449627887,970,0
218330,0,False,False,1455299934,1455299934,972,0
218331,0,False,False,1457128164,1457128164,973,0
218332,0,False,False,1457128164,1457128164,974,0
218333,0,False,False,1480916281,1480916281,975,0
218339,0,False,False,1457701648,1457701648,977,0
218340,0,False,False,1481920121,1481920121,978,0
218341,0,False,False,1453576134,1453576134,979,0
218342,0,False,False,1476846387,1476846387,980,0
218343,0,False,False,1482951882,1482951882,981,0
218344,0,False,False,1450131089,1450131089,982,0
218345,0,False,False,1455899575,1455899575,983,0
218346,0,False,False,1465372399,1465372399,984,0
218347,0,False,False,1457123380,1457123380,985,0
218349,0,False,False,1458504067,1458504067,987,0
218350,0,False,False,1469652006,1469652006,988,0
218351,0,False,False,1469652006,1469652006,989,0
218352,0,False,False,1482444624,1482444624,990,0
218353,0,False,False,1476719180,1476719180,991,0
218354,0,False,False,1482429279,1482429279,992,0
218355,0,False,False,1470291175,1470291175,993,0
218356,0,False,False,1481304207,1481304207,994,0
218357,0,False,False,1449682975,1449682975,996,0
218358,0,False,False,1464362981,1464362981,997,0
218359,0,False,False,1467203378,1467203378,998,0
218360,0,False,False,1459304786,1459304786,1000,0
218361,0,False,False,1469999156,1469999156,1001,0
218362,0,False,False,1475286016,1475286016,1002,0
218363,0,False,False,1464291350,1464291350,1003,0
218366,0,False,False,1449864029,1449864029,1008,0
218367,0,False,False,1460358894,1460358894,1009,0
218368,0,False,False,1471289112,1471289112,1010,0
218369,0,False,False,1459914088,1459914088,1013,0
218370,0,False,False,1457911532,1457911532,1014,0
218371,0,False,False,1465766330,1465766330,1015,0
218372,0,False,False,1464787898,1464787898,1016,0
218373,0,False,False,1476736666,1476736666,1017,0
218375,0,False,False,1471136596,1471136596,1020,0
218379,0,False,False,1458397612,1458397612,1024,0
218380,0,False,False,1462261923,1462261923,1025,0
218483,0,False,False,1470893385,1470893385,1027,0
218484,0,False,False,1470893385,1470893385,1028,0
218485,0,False,False,1474644705,1474644705,1029,0
218486,0,False,False,1453803680,1453803680,1031,0
218487,0,False,False,1453772517,1453772517,1032,0
218488,0,False,False,1453335792,1453335792,1033,0
218489,0,False,False,1464329019,1464329019,1034,0
218490,0,False,False,1473008772,1473008772,1035,0
281479,0,False,False,1466687734,1466687734,1038,0
281489,0,False,False,1463416274,1463416274,1040,0
281490,0,False,False,1454044882,1454044882,1041,0
281491,0,False,False,1469900073,1469900073,1043,0
281492,0,False,False,1471341802,1471341802,1044,0
281493,0,False,False,1449700268,1449700268,1046,0
281494,0,False,False,1466643202,1466643202,1047,0
281495,0,False,False,1481412216,1481412216,1048,0
281496,0,False,False,1479475678,1479475678,1049,0
281497,0,False,False,1455892378,1455892378,1050,0
281498,0,False,False,1469707369,1469707369,1051,0
281499,0,False,False,1457741908,1457741908,1052,0
281500,0,False,False,1460059240,1460059240,1054,0
281501,0,False,False,1478643352,1478643352,1055,0
281517,0,False,False,1468297697,1468297697,1059,0
281518,0,False,False,1471562805,1471562805,1062,0
281519,0,False,False,1468787674,1468787674,1063,0
281520,0,False,False,1451247808,1451247808,1064,0
281574,0,False,False,1462977004,1462977004,1066,0
281575,0,False,False,1474324991,1474324991,1067,0
283525,0,False,False,1471158921,1471158921,1070,0
283526,0,False,False,1471158921,1471158921,1071,0
283540,0,False,False,1453511673,1453511673,1076,0
283541,0,False,False,1463343305,1463343305,1077,0
283542,0,False,False,1449463206,1449463206,1078,0
283543,0,False,False,1478924328,1478924328,1079,0
283546,0,False,False,1452468202,1452468202,1081,0
283547,0,False,False,1452468202,1452468202,1082,0
283548,0,False,False,1464851317,1464851317,1083,0
283549,0,False,False,1455136533,1455136533,1086,0
283550,0,False,False,1450196482,1450196482,1087,0
283551,0,False,False,1473219688,1473219688,1088,0
283552,0,False,False,1455287837,1455287837,1089,0
283553,0,False,False,1465488115,1465488115,1090,0
283554,0,False,False,1481220393,1481220393,1091,0
283555,0,False,False,1464724572,1464724572,1092,0
283557,0,False,False,1480954894,1480954894,1096,0
283558,0,False,False,1470037918,1470037918,1097,0
283563,0,False,False,1455064600,1455064600,1100,0
283564,0,False,False,1478822302,1478822302,1102,0
283572,0,False,False,1464565750,1464565750,1106,0
283573,0,False,False,1459210686,1459210686,1107,0
283574,0,False,False,1463455667,1463455667,1108,0
283575,0,False,False,1478385618,1478385618,1109,0
283576,0,False,False,1466102300,1466102300,1110,0
284351,0,False,False,1460834446,1460834446,1113,0
284352,0,False,False,1460489546,1460489546,1114,0
284354,0,False,False,1453155127,1453155127,1116,0
284355,0,False,False,1457714619,1457714619,1117,0
284628,0,False,False,1461637586,1461637586,1119,0
284629,0,False,False,1462018161,1462018161,1120,0
284630,0,False,False,1455766192,1455766192,1121,0
284631,0,False,False,1450587781,1450587781,1123,0
284632,0,False,False,1452545680,1452545680,1125,0
284633,0,False,False,1473290261,1473290261,1126,0
284634,0,False,False,1483109764,1483109764,1127,0
284635,0,False,False,1468341446,1468341446,1128,0
284636,0,False,False,1470614309,1470614309,1129,0
284637,0,False,False,1470614309,1470614309,1130,0
284638,0,False,False,1449551569,1449551569,1131,0
284639,0,False,False,1467043088,1467043088,1133,0
284640,0,False,False,1461093676,1461093676,1134,0
284641,0,False,False,1475187905,1475187905,1135,0
284642,0,False,False,1453316212,1453316212,1136,0
284643,0,False,False,1470841746,1470841746,1137,0
284644,0,False,False,1454336538,1454336538,1139,0
284645,0,False,False,1462307455,1462307455,1140,0
284647,0,False,False,1474404134,1474404134,1142,0
284648,0,False,False,1474404134,1474404134,1143,0
284649,0,False,False,1458439322,1458439322,1144,0
284650,0,False,False,1471125641,1471125641,1145,0
284651,0,False,False,1460231784,1460231784,1146,0
284652,0,False,False,1471698144,1471698144,1147,0
284653,0,False,False,1462527473,1462527473,1148,0
284654,0,False,False,1478879682,1478879682,1149,0
284655,0,False,False,1472007160,1472007160,1150,0
284660,0,False,False,1469050241,1469050241,1154,0
284661,0,False,False,1473805544,1473805544,1155,0
284662,0,False,False,1464226263,1464226263,1156,0
284663,0,False,False,1459372559,1459372559,1157,0
284664,0,False,False,1465117310,1465117310,1160,0
284665,0,False,False,1456969551,1456969551,1161,0
284668,0,False,False,1472088689,1472088689,1163,0
284669,0,False,False,1451875035,1451875035,1164,0
284670,0,False,False,1449930892,1449930892,1165,0
284671,0,False,False,1459934141,1459934141,1166,0
284672,0,False,False,1475700596,1475700596,1167,0
284673,0,False,False,1475700596,1475700596,1168,0
284684,0,False,False,1458859419,1458859419,1173,0
284685,0,False,False,1453514489,1453514489,1174,0
284686,0,False,False,1465152344,1465152344,1175,0
284687,0,False,False,1470299921,1470299921,1176,0
284689,0,False,False,1453812714,1453812714,1178,0
284690,0,False,False,1467904795,1467904795,1179,0
284691,0,False,False,1467032178,1467032178,1180,0
284692,0,False,False,1471734099,1471734099,1181,0
284693,0,False,False,1458185763,1458185763,1182,0
284694,0,False,False,1451580723,1451580723,1183,0
284695,0,False,False,1469375818,1469375818,1184,0
284696,0,False,False,1471608392,1471608392,1186,0
284697,0,False,False,1455492766,1455492766,1187,0
284701,0,False,False,1472296678,1472296678,1189,0
284709,0,False,False,1450506773,1450506773,1192,0
284710,0,False,False,1450506785,1450506785,1193,0
284711,0,False,False,1450507436,1450507436,1194,0
284712,0,False,False,1456176178,1456176178,1195,0
284713,0,False,False,1468744480,1468744480,1196,0
284714,0,False,False,1475234930,1475234930,1197,0
284715,0,False,False,1468267019,1468267019,1198,0
284716,0,False,False,1456780366,1456780366,1199,0
284717,0,False,False,1456780366,1456780366,1200,0
284718,0,False,False,1455593544,1455593544,1201,0
284719,0,False,False,1471728252,1471728252,1202,0
284720,0,False,False,1472396448,1472396448,1203,0
284721,0,False,False,1465677355,1465677355,1204,0
284722,0,False,False,1465327000,1465327000,1206,0
284723,0,False,False,1468336101,1468336101,1208,0
284724,0,False,False,1464722920,1464722920,1209,0
284728,0,False,False,1457225379,1457225379,1212,0
284729,0,False,False,1464138737,1464138737,1214,0
284963,0,False,False,1469614445,1469614445,1216,0
284964,0,False,False,1450289815,1450289815,1217,0
285015,0,False,False,1466000197,1466000197,1219,0
285042,0,False,False,1471219619,1471219619,1222,0
285043,0,False,False,1478533210,1478533210,1224,0
285044,0,False,False,1457297177,1457297177,1225,0
285045,0,False,False,1452067373,1452067373,1226,0
285046,0,False,False,1478814308,1478814308,1227,0
285047,0,False,False,1457823504,1457823504,1228,0
285048,0,False,False,1449915817,1449915817,1229,0
285049,0,False,False,1462733680,1462733680,1230,0
285050,0,False,False,1461622489,1461622489,1231,0
285051,0,False,False,1470767988,1470767988,1232,0
285052,0,False,False,1478643409,1478643409,1233,0
285053,0,False,False,1480964855,1480964855,1234,0
285054,0,False,False,1474378165,1474378165,1235,0
285055,0,False,False,1471462933,1471462933,1236,0
285056,0,False,False,1452231882,1452231882,1237,0
285057,0,False,False,1478925571,1478925571,1239,0
285058,0,False,False,1448986560,1448986560,1240,0
285059,0,False,False,1459769266,1459769266,1241,0
285063,0,False,False,1454457944,1454457944,1243,0
285064,0,False,False,1471357463,1471357463,1244,0
285065,0,False,False,1465568724,1465568724,1246,0
285071,0,False,False,1473850160,1473850160,1248,0
285072,0,False,False,1464014708,1464014708,1249,0
285073,0,False,False,1469214130,1469214130,1250,0
285074,0,False,False,1469650372,1469650372,1251,0
285075,0,False,False,1472464752,1472464752,1253,0
285076,0,False,False,1465500914,1465500914,1254,0
285077,0,False,False,1452273746,1452273746,1256,0
285078,0,False,False,1473599169,1473599169,1257,0
285079,0,False,False,1482960984,1482960984,1258,0
285080,0,False,False,1456450486,1456450486,1261,0
285081,0,False,False,1471370402,1471370402,1262,0
285082,0,False,False,1482954292,1482954292,1265,0
285156,0,False,False,1453338174,1453338174,1267,0
285157,0,False,False,1478506914,1478506914,1268,0
285158,0,False,False,1475535739,1475535739,1269,0
285159,0,False,False,1470667961,1470667961,1270,0
285160,0,False,False,1452045353,1452045353,1271,0
285161,0,False,False,1455740502,1455740502,1272,0
285177,0,False,False,1464139340,1464139340,1276,0
285178,0,False,False,1469924447,1469924447,1277,0
285179,0,False,False,1458973085,1458973085,1278,0
285180,0,False,False,1450043396,1450043396,1280,0
285181,0,False,False,1468419384,1468419384,1281,0
285182,0,False,False,1475200006,1475200006,1282,0
285183,0,False,False,1452445852,1452445852,1284,0
285238,0,False,False,1470683245,1470683245,1286,0
285239,0,False,False,1455248406,1455248406,1287,0
285242,0,False,False,1462397738,1462397738,1289,0
285243,0,False,False,1464417534,1464417534,1290,0
285244,0,False,False,1476687494,1476687494,1291,0
285245,0,False,False,1469284188,1469284188,1292,0
285246,0,False,False,1468245348,1468245348,1293,0
285247,0,False,False,1467654125,1467654125,1294,0
285248,0,False,False,1478389085,1478389085,1295,0
285249,0,False,False,1472158922,1472158922,1296,0
285250,0,False,False,1458704435,1458704435,1297,0
285251,0,False,False,1459356053,1459356053,1298,0
285266,0,False,False,1451983390,1451983390,1301,0
285267,0,False,False,1466285714,1466285714,1302,0
285268,0,False,False,1466285714,1466285714,1303,0
285269,0,False,False,1481607881,1481607881,1304,0
285270,0,False,False,1459690486,1459690486,1305,0
285272,0,False,False,1452697172,1452697172,1307,0
285273,0,False,False,1471488760,1471488760,1308,0
285274,0,False,False,1449682302,1449682302,1309,0
285275,0,False,False,1472487658,1472487658,1310,0
285276,0,False,False,1460730138,1460730138,1311,0
285277,0,False,False,1449843309,1449843309,1312,0
285278,0,False,False,1452297432,1452297432,1314,0
285279,0,False,False,1478458981,1478458981,1315,0
285280,0,False,False,1455283455,1455283455,1316,0
285281,0,False,False,1480832777,1480832777,1317,0
285282,0,False,False,1451367282,1451367282,1318,0
285283,0,False,False,1478502419,1478502419,1319,0
285284,0,False,False,1471885819,1471885819,1320,0
285711,0,False,False,1454786022,1454786022,1324,0
285712,0,False,False,1479236544,1479236544,1325,0
285713,0,False,False,1463095844,1463095844,1326,0
285836,0,False,False,1461875947,1461875947,1329,0
285891,0,False,False,1453142428,1453142428,1331,0
285892,0,False,False,1457455361,1457455361,1332,0
285893,0,False,False,1458143100,1458143100,1334,0
285894,0,False,False,1476277614,1476277614,1335,0
285895,0,False,False,1474636326,1474636326,1336,0
285896,0,False,False,1464757617,1464757617,1338,0
285897,0,False,False,1470350282,1470350282,1339,0
285898,0,False,False,1470350282,1470350282,1340,0
285899,0,False,False,1460064512,1460064512,1341,0
285900,0,False,False,1466997541,1466997541,1342,0
285901,0,False,False,1472909097,1472909097,1343,0
286781,0,False,False,1471413319,1471413319,1345,0
286782,0,False,False,1467281794,1467281794,1346,0
286783,0,False,False,1462553215,1462553215,1347,0
286784,0,False,False,1480363030,1480363030,1348,0
286787,0,False,False,1451950369,1451950369,1351,0
286817,0,False,False,1458825765,1458825765,1354,0
286818,0,False,False,1466485518,1466485518,1355,0
286819,0,False,False,1482953157,1482953157,1356,0
286820,0,False,False,1463524706,1463524706,1358,0
286821,0,False,False,1476693314,1476693314,1359,0
286822,0,False,False,1468903240,1468903240,1361,0
286823,0,False,False,1481412686,1481412686,1362,0
286824,0,False,False,1472671890,1472671890,1363,0
286825,0,False,False,1458605073,1458605073,1364,0
286826,0,False,False,1475149693,1475149693,1366,0
286827,0,False,False,1464823902,1464823902,1368,0
286828,0,False,False,1470023501,1470023501,1370,0
286829,0,False,False,1460045237,1460045237,1371,0
286888,0,False,False,1468861761,1468861761,1373,0
286889,0,False,False,1465060046,1465060046,1374,0
286890,0,False,False,1472005399,1472005399,1375,0
286891,0,False,False,1465415614,1465415614,1376,0
286892,0,False,False,1478933241,1478933241,1377,0
286893,0,False,False,1460988653,1460988653,1378,0
286894,0,False,False,1468446649,1468446649,1379,0
286895,0,False,False,1451893000,1451893000,1380,0
286896,0,False,False,1451689972,1451689972,1381,0
286899,0,False,False,1454660424,1454660424,1383,0
286900,0,False,False,1472523276,1472523276,1384,0
286901,0,False,False,1452195295,1452195295,1385,0
286902,0,False,False,1461444737,1461444737,1386,0
286903,0,False,False,1452457183,1452457183,1387,0
286904,0,False,False,1460043709,1460043709,1388,0
286905,0,False,False,1480542944,1480542944,1389,0
286906,0,False,False,1449672233,1449672233,1390,0
286907,0,False,False,1465476355,1465476355,1391,0
286910,0,False,False,1452862714,1452862714,1394,0
286911,0,False,False,1472115948,1472115948,1395,0
286912,0,False,False,1475272489,1475272489,1396,0
286913,0,False,False,1467792529,1467792529,1397,0
286916,0,False,False,1466445607,1466445607,1399,0
286917,0,False,False,1454905836,1454905836,1400,0
286918,0,False,False,1463414890,1463414890,1401,0
286919,0,False,False,1454595439,1454595439,1402,0
286996,0,False,False,1477416265,1477416265,1405,0
286997,0,False,False,1476723434,1476723434,1406,0
286998,0,False,False,1461140251,1461140251,1407,0
286999,0,False,False,1449846074,1449846074,1408,0
287000,0,False,False,1476713006,1476713006,1409,0
287001,0,False,False,1450993309,1450993309,1410,0
287016,0,False,False,1475357318,1475357318,1413,0
287017,0,False,False,1482867437,1482867437,1414,0
287066,0,False,False,1460950981,1460950981,1417,0
287095,0,False,False,1467936655,1467936655,1420,0
287096,0,False,False,1460792754,1460792754,1422,0
287097,0,False,False,1464981889,1464981889,1423,0
287098,0,False,False,1454034001,1454034001,1424,0
287099,0,False,False,1472675019,1472675019,1425,0
287100,0,False,False,1463458558,1463458558,1426,0
287101,0,False,False,1481430941,1481430941,1427,0
287102,0,False,False,1467302853,1467302853,1428,0
287103,0,False,False,1468937624,1468937624,1429,0
287104,0,False,False,1454122959,1454122959,1432,0
287105,0,False,False,1454122959,1454122959,1433,0
287106,0,False,False,1478336982,1478336982,1434,0
287107,0,False,False,1458886422,1458886422,1435,0
287110,0,False,False,1456235519,1456235519,1437,0
287111,0,False,False,1455758958,1455758958,1438,0
287112,0,False,False,1477577771,1477577771,1439,0
287113,0,False,False,1466775326,1466775326,1440,0
287114,0,False,False,1475908471,1475908471,1441,0
287115,0,False,False,1478394375,1478394375,1442,0
287116,0,False,False,1465568313,1465568313,1443,0
287117,0,False,False,1450662120,1450662120,1444,0
287216,0,False,False,1472016610,1472016610,1446,0
287267,0,False,False,1452563266,1452563266,1449,0
287268,0,False,False,1470447508,1470447508,1450,0
287269,0,False,False,1480477009,1480477009,1451,0
287270,0,False,False,1479756056,1479756056,1452,0
287271,0,False,False,1461704802,1461704802,1453,0
287272,0,False,False,1480528062,1480528062,1454,0
287273,0,False,False,1450578642,1450578642,1455,0
287274,0,False,False,1477283897,1477283897,1456,0
287325,0,False,False,1480635781,1480635781,1458,0
287326,0,False,False,1457730128,1457730128,1459,0
287327,0,False,False,1455131005,1455131005,1460,0
287328,0,False,False,1481334444,1481334444,1461,0
287333,0,False,False,1465092929,1465092929,1463,0
287334,0,False,False,1468073350,1468073350,1464,0
287352,0,False,False,1452274289,1452274289,1466,0
287353,0,False,False,1472912674,1472912674,1468,0
287354,0,False,False,1464375282,1464375282,1469,0
287355,0,False,False,1468266925,1468266925,1470,0
287356,0,False,False,1455587915,1455587915,1471,0
287392,0,False,False,1472906676,1472906676,1473,0
287393,0,False,False,1459190430,1459190430,1474,0
287394,0,False,False,1476614828,1476614828,1475,0
287395,0,False,False,1454700236,1454700236,1476,0
287396,0,False,False,1453793705,1453793705,1477,0
287397,0,False,False,1455126558,1455126558,1478,0
287398,0,False,False,1470174415,1470174415,1480,0
287399,0,False,False,1453233002,1453233002,1481,0
287400,0,False,False,1449165593,1449165593,1482,0
287401,0,False,False,1453325470,1453325470,1483,0
287402,0,False,False,1453884257,1453884257,1484,0
287406,0,False,False,1468604983,1468604983,1486,0
287407,0,False,False,1470709500,1470709500,1487,0
287408,0,False,False,1453687830,1453687830,1488,0
287409,0,False,False,1469274868,1469274868,1489,0
287446,0,False,False,1457713373,1457713373,1491,0
287447,0,False,False,1467125627,1467125627,1492,0
287448,0,False,False,1460335273,1460335273,1493,0
287449,0,False,False,1459505965,1459505965,1494,0
287450,0,False,False,1481730648,1481730648,1495,0
287451,0,False,False,1456873199,1456873199,1496,0
287457,0,False,False,1450657777,1450657777,1498,0
287458,0,False,False,1476101292,1476101292,1499,0
287462,0,False,False,1464879023,1464879023,1502,0
287463,0,False,False,1471447677,1471447677,1503,0
287464,0,False,False,1462789391,1462789391,1504,0
287465,0,False,False,1455037584,1455037584,1506,0
287549,0,False,False,1465162007,1465162007,1508,0
287550,0,False,False,1482193968,1482193968,1509,0
287551,0,False,False,1470206776,1470206776,1510,0
287552,0,False,False,1449587434,1449587434,1511,0
287553,0,False,False,1474559923,1474559923,1513,0
287554,0,False,False,1454340557,1454340557,1514,0
287560,0,False,False,1457736482,1457736482,1517,0
287562,0,False,False,1479403013,1479403013,1519,0
287563,0,False,False,1475002146,1475002146,1520,0
287601,0,False,False,1482428439,1482428439,1524,0
287617,0,False,False,1476238369,1476238369,1526,0
287619,0,False,False,1474068879,1474068879,1528,0
287620,0,False,False,1480389076,1480389076,1529,0
287621,0,False,False,1460956827,1460956827,1530,0
287622,0,False,False,1465316228,1465316228,1531,0
287623,0,False,False,1459278823,1459278823,1532,0
287624,0,False,False,1459322000,1459322000,1533,0
287625,0,False,False,1458997384,1458997384,1534,0
287626,0,False,False,1449581465,1449581465,1535,0
287627,0,False,False,1460386616,1460386616,1536,0
287629,0,False,False,1468489455,1468489455,1539,0
287816,0,False,False,1481120013,1481120013,1543,0
287817,0,False,False,1461873345,1461873345,1544,0
287818,0,False,False,1480367409,1480367409,1545,0
287819,0,False,False,1458331810,1458331810,1546,0
287820,0,False,False,1475193877,1475193877,1547,0
287824,0,False,False,1467227905,1467227905,1549,0
287825,0,False,False,1460881003,1460881003,1550,0
287826,0,False,False,1468978082,1468978082,1551,0
287827,0,False,False,1470219278,1470219278,1552,0
287828,0,False,False,1455523041,1455523041,1553,0
287829,0,False,False,1451665076,1451665076,1554,0
287830,0,False,False,1453813264,1453813264,1555,0
287831,0,False,False,1481896844,1481896844,1556,0
287832,0,False,False,1477422678,1477422678,1557,0
287833,0,False,False,1467330443,1467330443,1558,0
287834,0,False,False,1460231427,1460231427,1559,0
287835,0,False,False,1453856916,1453856916,1561,0
287836,0,False,False,1473671841,1473671841,1562,0
287837,0,False,False,1452889543,1452889543,1563,0
344466,0,False,False,1461786104,1461786104,1565,0
344467,0,False,False,1478352336,1478352336,1566,0
344468,0,False,False,1474087248,1474087248,1567,0
344469,0,False,False,1450386742,1450386742,1568,0
344470,0,False,False,1460930668,1460930668,1569,0
344471,0,False,False,1466176939,1466176939,1570,0
344472,0,False,False,1483040257,1483040257,1571,0
344484,0,False,False,1475497868,1475497868,1573,0
344485,0,False,False,1481317996,1481317996,1574,0
344486,0,False,False,1471736812,1471736812,1575,0
344487,0,False,False,1468506865,1468506865,1576,0
344488,0,False,False,1464669870,1464669870,1577,0
344489,0,False,False,1451778368,1451778368,1578,0
344493,0,False,False,1469549212,1469549212,1580,0
344494,0,False,False,1460375295,1460375295,1581,0
344566,0,False,False,1451048555,1451048555,1583,0
344567,0,False,False,1471153991,1471153991,1584,0
344575,0,False,False,1477164033,1477164033,1587,0
344576,0,False,False,1477164033,1477164033,1588,0
344577,0,False,False,1453135408,1453135408,1589,0
344578,0,False,False,1460641243,1460641243,1590,0
344579,0,False,False,1482761208,1482761208,1591,0
344580,0,False,False,1465784511,1465784511,1593,0
344581,0,False,False,1474375691,1474375691,1595,0
344586,0,False,False,1467569730,1467569730,1597,0
344587,0,False,False,1465567145,1465567145,1598,0
344588,0,False,False,1468933998,1468933998,1599,0
344589,0,False,False,1478915243,1478915243,1600,0
344590,0,False,False,1481984447,1481984447,1601,0
354401,0,False,False,1478723282,1478723282,1604,0
354402,0,False,False,1467392046,1467392046,1605,0
354988,0,False,False,1478870391,1478870391,1607,0
354989,0,False,False,1477691921,1477691921,1608,0
354990,0,False,False,1452262216,1452262216,1609,0
354991,0,False,False,1452005833,1452005833,1610,0
354992,0,False,False,1475207832,1475207832,1611,0
354993,0,False,False,1465933774,1465933774,1612,0
354995,0,False,False,1466875293,1466875293,1615,0
354996,0,False,False,1481683083,1481683083,1616,0
354997,0,False,False,1459798987,1459798987,1617,0
354998,0,False,False,1473278556,1473278556,1618,0
354999,0,False,False,1476557704,1476557704,1619,0
355000,0,False,False,1460120421,1460120421,1620,0
355001,0,False,False,1479600795,1479600795,1623,0
355002,0,False,False,1470938742,1470938742,1624,0
