,comment_id,treated,nltk_com_sen_pos,nltk_com_sen_neg,nltk_com_sen_neutral,nltk_sub_sen_pos,nltk_sub_sen_neg,nltk_sub_sen_neutral,nltk_title_sen_pos,nltk_title_sen_neg,nltk_title_sen_neutral,nltk_sim_sen,percent_adj,topic_model_0,topic_model_1,topic_model_2,topic_model_3,topic_model_4,topic_model_5,topic_model_6,topic_model_7,topic_model_8,topic_model_9,topic_model_10,topic_model_11,topic_model_12,topic_model_13,topic_model_14,Unnamed: 0_y,submmiter_commenter_tfidf_cos_sim,delta,comment_depth,commenter_number_submission,submitter_number_submission,number_of_comments_in_tree_from_submitter,number_of_respond_by_submitter_total,respond_to_comment_user_responses_ratio,submitter_seniority_days,is_first_comment_in_tree,commenter_number_comment,submitter_number_comment,number_of_comments_in_tree_by_comment_user,number_of_respond_by_submitter,respond_to_comment_user_all_ratio,respond_total_ratio,commenter_seniority_days,time_ratio,comment_len,submission_len,title_len,time_between_messages,time_until_first_comment,time_between_comment_first_comment
323,df1pkhb,0.0,0.218,0.0,0.782,0.155,0.083,0.762,0.231,0.105,0.664,0.9918326760280358,0.06557377049180327,0.0004219415131956339,0.00042194206616841257,0.042163647711277015,0.3806343972682953,0.00042194180423393846,0.017865337431430817,0.010651749558746816,0.00042194128036499023,0.0004219412221573293,0.027441428974270817,0.4155423045158386,0.0004219418333377689,0.0004219424154143781,0.00042194136767648166,0.10232564061880113,328,0.495315764376,1,4,0,1,17,17,0.1176470588235294,382,0,2,17,2,2,0.03125,0.265625,382,0.011173740713446331,1748,2231,124,13.56,561.0,49646.0
324,df1p75e,0.0,0.111,0.094,0.795,0.155,0.083,0.762,0.231,0.105,0.664,0.9980531949827864,0.07547169811320754,0.0008771949796937406,0.0008771943976171316,0.0008771970751695335,0.5482416749000549,0.0008771961438469589,0.019545366987586018,0.000877194688655436,0.0008771955035626887,0.0008771936409175396,0.07062815874814987,0.13666538894176486,0.0008771938155405222,0.0008771945722401142,0.0008771938155405222,0.21614745259284973,329,0.23966583454799997,1,1,0,1,16,16,0.125,382,0,227,16,3,2,0.03125,0.25,1769,0.011371467953135768,804,2231,124,13.42,561.0,48773.0
325,cpp5fv2,1.0,0.12,0.078,0.802,0.11,0.087,0.802,0.0,0.196,0.804,0.9998637456716328,0.07612456747404844,0.0005089076585136354,0.0005089063197374344,0.012653470039367676,0.0005089076585136354,0.0005089083570055664,0.3577673137187958,0.19006723165512085,0.0005089060869067907,0.028244541957974437,0.0005089066689833999,0.30712395906448364,0.000508906552568078,0.02395494282245636,0.02552276849746704,0.0511033795773983,330,0.20877663525600001,1,0,0,1,4,4,0.0,1105,1,110,4,0,0,0.0,0.013605442176870748,1439,0.2725540025412961,1520,2642,64,0.52,858.0,2290.0
326,cpp57rx,0.0,0.073,0.025,0.902,0.11,0.087,0.802,0.0,0.196,0.804,0.9953129135496688,0.08605341246290801,0.09530652314424516,0.0004385971114970744,0.0004385974898468703,0.4152589738368988,0.00043859684956260026,0.11849399656057358,0.05010904371738434,0.07431699335575104,0.0254890788346529,0.0004385967622511089,0.2175166457891464,0.00043859696597792214,0.0004385971406009048,0.0004385969950817525,0.00043859690777026117,331,0.169706991389,1,0,0,1,3,3,0.0,1105,1,2,3,0,0,0.0,0.010204081632653059,1117,0.3079684134960517,1702,2642,64,0.46,858.0,1928.0
327,cpp4467,1.0,0.16699999999999998,0.1,0.7340000000000001,0.11,0.087,0.802,0.0,0.196,0.804,0.9959247527532352,0.07768924302788845,0.0763322189450264,0.006002355366945268,0.0002976197865791619,0.02429597079753876,0.00029761972837150097,0.21215997636318207,0.14182566106319427,0.0002976194373331964,0.05414095893502235,0.0002976195246446877,0.4294063448905945,0.0002976194373331964,0.009134309366345406,0.010703028179705143,0.03451109305024147,332,0.225987480158,1,0,0,1,0,0,0.0,1105,1,307,0,0,0,0.0,0.0,1798,0.9554565701559019,2545,2642,64,0.14,858.0,40.0
328,cppc3yp,0.0,0.11900000000000001,0.016,0.865,0.11,0.087,0.802,0.0,0.196,0.804,0.9960651762149666,0.0995475113122172,0.0007751963566988707,0.02555843256413937,0.0007751953671686351,0.17997144162654874,0.0007751965895295142,0.08783331513404846,0.03952990472316742,0.0007751955417916179,0.0007751968805678189,0.0007751953089609742,0.6313817501068115,0.0007751950179226696,0.0007751950179226696,0.0007751955417916179,0.02874833159148693,333,0.276167383764,1,2,0,1,11,11,0.09090909090909093,1105,0,3,11,1,1,0.003401360544217687,0.037414965986394565,1469,0.06319510937615085,1009,2642,64,3.46,858.0,12719.0
329,cppax29,0.0,0.22699999999999998,0.03,0.743,0.11,0.087,0.802,0.0,0.196,0.804,0.9849345229060869,0.115,0.02241167798638344,0.0007407410885207355,0.0007407417870126665,0.4736238718032837,0.0007407416705973446,0.06604256480932236,0.034680698066949844,0.0007407413795590402,0.017176341265439987,0.016081316396594048,0.33947646617889404,0.000740741437766701,0.025321854278445244,0.0007407420198433101,0.0007407414959743619,334,0.19883483079199998,1,2,2,1,11,11,0.0,1105,1,16,11,0,0,0.0,0.037414965986394565,1743,0.07318945662373112,1045,2642,64,3.15,858.0,10865.0
330,cy8043g,0.0,0.092,0.106,0.802,0.10300000000000001,0.168,0.728,0.0,0.304,0.696,0.9952429418839168,0.07407407407407407,0.0003944782656617463,0.00039447771268896764,0.04321684688329697,0.2751035988330841,0.0449317954480648,0.03770478442311287,0.07385174185037613,0.06105001270771026,0.021422600373625755,0.0003944783529732376,0.37081214785575867,0.0003944776544813066,0.05918483808636665,0.0003944782365579158,0.010749263688921928,335,0.1603963126,1,0,0,1,0,0,0.0,832,1,0,0,0,0,0.0,0.0,832,0.4676923076923077,1956,2864,62,0.1,304.0,346.0
331,dpqjobc,0.0,0.038,0.091,0.871,0.139,0.172,0.6890000000000001,0.213,0.127,0.66,0.9791156515782348,0.05797101449275361,0.002380957128480077,0.3109311461448669,0.0023809631820768122,0.4373456835746765,0.22315169870853424,0.002380959456786513,0.002380954101681709,0.002380952937528491,0.002380952704697848,0.0023809524718672037,0.002380960388109088,0.0023809548001736407,0.002380954101681709,0.0023809592239558697,0.002380952704697848,336,0.13254811243200001,1,0,0,8,0,0,0.0,438,1,0,57,0,0,0.0,0.0,141,0.1388499298737728,361,2355,104,0.47,396.0,2456.0
332,dpqhj0f,0.0,0.08199999999999999,0.0,0.9179999999999999,0.139,0.172,0.6890000000000001,0.213,0.127,0.66,0.9654714252559692,0.040816326530612235,0.001666666939854622,0.17728658020496368,0.0016666697338223455,0.19947482645511627,0.08700962364673615,0.0016666697338223455,0.0016666678711771965,0.0016666676383465526,0.001666667521931231,0.0016666691517457366,0.5178955793380737,0.0016666681040078402,0.0016666693845763805,0.001666667521931231,0.0016666671726852653,337,0.436298403853,1,0,1,8,0,0,0.0,438,1,938,57,0,0,0.0,0.0,599,1.0,467,2355,104,0.06,396.0,0.0
333,dfdhv8f,0.0,0.268,0.012,0.72,0.125,0.039,0.836,0.254,0.0,0.746,0.9780250452226564,0.0635593220338983,0.0005797107587568463,0.029884872958064083,0.05333935096859932,0.3221248686313629,0.06474573910236359,0.0005797119811177254,0.0005797112244181335,0.010923987254500387,0.0005797107587568463,0.0005797106423415244,0.5137637853622437,0.0005797112826257943,0.0005797116900794207,0.0005797109915874897,0.0005797112826257943,338,0.14991081647399998,1,0,0,1,1,1,0.0,374,1,24,1,0,0,0.0,0.037037037037037035,1052,0.6303286261053187,1168,1712,124,2.06,4776.0,2801.0
334,coyhtiy,1.0,0.079,0.054000000000000006,0.867,0.078,0.079,0.8440000000000001,0.095,0.185,0.721,0.9995190618092804,0.06746031746031746,0.0006006013718433678,0.0006006014882586896,0.07105348259210588,0.0736619234085083,0.0006006017210893332,0.12345268577337265,0.0006006013718433678,0.1817847192287445,0.0006006017792969942,0.007928522303700447,0.3145788311958313,0.0006006022449582815,0.22273501753807068,0.000600601895712316,0.0006006014300510287,339,0.151003166899,1,0,0,4,8,8,0.0,1754,1,0,165,0,0,0.0,0.1509433962264151,1131,0.022047452834356912,1161,2821,99,6.17,499.0,22134.0
335,coybght,0.0,0.08199999999999999,0.085,0.833,0.078,0.079,0.8440000000000001,0.095,0.185,0.721,0.99994818940107,0.10638297872340426,0.0014814824098721149,0.0014814815949648619,0.001481484156101942,0.0014814845053479073,0.0014814903261139989,0.1981278359889984,0.08050540089607239,0.29211825132369995,0.0014814845053479073,0.0014814817113801837,0.4129522144794464,0.0014814827591180801,0.0014814871829003096,0.001481483574025333,0.0014814824098721149,340,0.329138806983,1,0,0,4,8,8,0.0,1754,1,13,165,0,0,0.0,0.1509433962264151,1413,0.04426113180769913,453,2821,99,3.07,499.0,10775.0
336,coy5h2m,0.0,0.081,0.013000000000000001,0.9059999999999999,0.078,0.079,0.8440000000000001,0.095,0.185,0.721,0.9969045978174136,0.05817174515235458,0.01608647778630257,0.00039920193376019597,0.02668001875281334,0.05386209860444069,0.00920364260673523,0.15988565981388092,0.0003992021083831787,0.11590325087308885,0.0003992022247985005,0.00039920202107168734,0.5674465298652649,0.0003992021083831787,0.0373385101556778,0.00039920213748700917,0.01119856908917427,341,0.229791622559,1,0,0,4,3,3,0.0,1754,1,13,160,0,0,0.0,0.05660377358490566,1460,0.24900199600798406,1742,2821,99,0.33,499.0,1505.0
337,coy6hiy,0.0,0.125,0.105,0.77,0.078,0.079,0.8440000000000001,0.095,0.185,0.721,0.996832236090518,0.061349693251533735,0.0009661842486821117,0.0009661847143433988,0.0009661849471740424,0.20294161140918726,0.0009661875083111227,0.0009661863441579043,0.053706083446741104,0.14481359720230105,0.0009661844815127553,0.04832496121525765,0.5405519008636475,0.0009661851217970252,0.0009661862277425827,0.000966184597928077,0.0009661864605732262,342,0.373386938089,1,8,0,4,7,7,0.42857142857142855,1754,0,6,164,4,3,0.05660377358490566,0.1320754716981132,1495,0.140721940214326,792,2821,99,0.59,499.0,3047.0
338,demn2lf,0.0,0.064,0.215,0.721,0.132,0.218,0.6509999999999999,0.295,0.302,0.40299999999999997,0.993939348288248,0.11618257261410787,0.0006060611340217293,0.03196365013718605,0.0006060611340217293,0.4355109333992005,0.0006060616578906776,0.0006060618325136603,0.3091209828853607,0.04314656555652618,0.0006060617743059992,0.0006060611922293901,0.1741972416639328,0.0006060617160983384,0.0006060611922293901,0.0006060614250600338,0.0006060609593987465,343,0.128178944266,1,0,0,1,0,0,0.0,391,1,251,0,0,0,0.0,0.0,525,0.4882434301521438,1259,701,65,0.24,706.0,740.0
339,cc8ye8d,0.0,0.07400000000000001,0.263,0.664,0.051,0.17300000000000001,0.777,0.266,0.0,0.7340000000000001,0.9868572760113647,0.10559006211180123,0.08568639308214188,0.0008658025762997568,0.0008658040314912796,0.39402705430984497,0.0008658022852614522,0.0008658029255457222,0.03222320228815079,0.0008658014121465385,0.0008658014121465385,0.0008658018778078258,0.4096688032150269,0.06973649561405182,0.0008658019942231476,0.0008658015867695212,0.0008658015867695212,344,0.390688026854,1,0,0,1,2,2,0.0,1661,1,0,2,0,0,0.0,0.125,1660,0.01704781704781705,777,580,53,8.01,492.0,28368.0
340,dtu47qs,0.0,0.07,0.027000000000000003,0.903,0.11699999999999999,0.066,0.8170000000000001,0.0,0.268,0.732,0.996654452388398,0.10175438596491228,0.010535527020692824,0.2648161351680756,0.07545140385627748,0.2526082396507263,0.010945243760943413,0.0004662015417125076,0.009966030716896055,0.00046620159992016846,0.21275188028812408,0.00046620133798569435,0.00046620142529718583,0.10710762441158296,0.012344818562269209,0.04114210605621338,0.0004662018618546426,345,0.143310465415,1,0,6,28,5,5,0.0,1132,1,177,504,0,0,0.0,0.060240963855421686,1700,0.18594164456233425,1897,2473,116,1.02,701.0,3069.0
341,dtu2q9w,0.0,0.139,0.011000000000000001,0.8490000000000001,0.11699999999999999,0.066,0.8170000000000001,0.0,0.268,0.732,0.997555332300352,0.06938775510204083,0.0006172857247292995,0.3605325520038605,0.0006172849098220468,0.2252847105264664,0.0807984322309494,0.0006172857247292995,0.06259562075138092,0.01318669319152832,0.13100729882717133,0.0006172847934067249,0.06447622179985046,0.05779750272631645,0.0006172871799208224,0.0006172847934067249,0.000617285433690995,346,0.534527218232,1,0,0,28,4,4,0.0,1132,1,1937,503,0,0,0.0,0.04819277108433735,963,0.2929377350605934,1276,2473,116,0.39,701.0,1692.0
342,dtu3wiv,0.0,0.051,0.0,0.9490000000000001,0.11699999999999999,0.066,0.8170000000000001,0.0,0.268,0.732,0.9929122743569196,0.0625,0.0016666671726852653,0.1664973646402359,0.0016666684532538054,0.15905825793743136,0.0016666746232658625,0.0016666704323142767,0.0016666672891005876,0.2436418831348419,0.0016666684532538054,0.0016666697338223455,0.0016666718292981384,0.3373689353466034,0.001666667521931231,0.07676683366298677,0.0016666685696691275,347,0.467197367121,1,2,1,28,5,5,0.0,1132,0,331,504,1,0,0.0,0.060240963855421686,383,0.20155261644623346,440,2473,116,0.57,701.0,2777.0
343,dtu27lu,0.0,0.122,0.04,0.8370000000000001,0.11699999999999999,0.066,0.8170000000000001,0.0,0.268,0.732,0.9994674157809302,0.028985507246376805,0.0021505437325686216,0.0021505411714315414,0.002150542801246047,0.002150546759366989,0.2753475606441498,0.2577648758888245,0.002150539308786392,0.00215054233558476,0.11557737737894057,0.0021505437325686216,0.0021505409386008982,0.2679150402545929,0.0021505402401089673,0.06188971549272537,0.00215054233558476,348,0.444560217167,1,2,0,28,4,4,0.0,1132,1,85,503,0,0,0.0,0.04819277108433735,1373,0.3647242455775234,386,2473,116,0.32,701.0,1221.0
344,dsvd657,1.0,0.13699999999999998,0.0,0.863,0.11800000000000001,0.149,0.7340000000000001,0.17300000000000001,0.217,0.61,0.9804987830565602,0.05084745762711865,0.002380953170359135,0.2540508210659027,0.0023809534031897783,0.7149967551231384,0.002380953170359135,0.002380955033004284,0.0023809538688510656,0.002380952704697848,0.002380954101681709,0.0023809601552784447,0.0023809568956494327,0.0023809559643268585,0.002380954334512353,0.002380953170359135,0.002380952704697848,349,0.38241012034500005,1,1,0,5,9,9,0.5555555555555556,137,0,551,44,5,5,0.07142857142857142,0.12857142857142856,771,0.0035682388645973985,279,1197,66,65.37,843.0,235408.0
345,dsqh52v,0.0,0.025,0.203,0.772,0.11800000000000001,0.149,0.7340000000000001,0.17300000000000001,0.217,0.61,0.9906076552011216,0.07407407407407407,0.002150538843125105,0.002150539075955749,0.0021505386102944613,0.4683271050453186,0.002150539075955749,0.002150541404262185,0.0021505397744476795,0.0021505386102944613,0.0021505402401089673,0.00215054233558476,0.22330130636692047,0.2825651168823242,0.002150540007278323,0.002150540007278323,0.0021505397744476795,350,0.34149734794299996,1,1,8,5,3,3,0.0,137,1,152,38,0,0,0.0,0.042857142857142864,382,0.4325295023088763,382,1197,66,0.32,843.0,1106.0
346,dsrsigi,0.0,0.14300000000000002,0.157,0.7,0.11800000000000001,0.149,0.7340000000000001,0.17300000000000001,0.217,0.61,0.9989796536964672,0.12466124661246612,0.0004065047251060605,0.00040650434675626457,0.009051172062754631,0.524567186832428,0.06119858846068382,0.012132306583225729,0.1363477110862732,0.0004065048124175519,0.00040650455048307776,0.0004065042594447732,0.2530445158481598,0.0004065044631715864,0.00040650475420989096,0.0004065044631715864,0.0004065048124175519,351,0.253530859429,1,5,0,5,5,5,0.4,137,0,6,40,6,2,0.028571428571428567,0.07142857142857142,77,0.012130194543570855,1880,1197,66,19.18,843.0,68653.0
347,cb6akju,0.0,0.051,0.02,0.929,0.08800000000000001,0.044000000000000004,0.867,0.0,0.0,1.0,0.9985103245640524,0.10393258426966293,0.0003766485606320202,0.21988214552402496,0.00037664908450096846,0.3997867703437805,0.22421184182167053,0.03447750210762024,0.03605252876877785,0.00037664797855541115,0.00037664832780137664,0.006475901696830988,0.0003766488516703248,0.00037664806586690247,0.027850326150655743,0.022501356899738312,0.02650173380970955,352,0.147979528243,1,0,0,1,3,3,0.0,1718,1,5,3,0,0,0.0,0.05882352941176471,1770,0.26040808413706196,2011,994,54,5.43,5373.0,15260.0
348,duaasov,0.0,0.055,0.0,0.945,0.078,0.063,0.8590000000000001,0.0,0.0,1.0,0.9968190934511996,0.03636363636363636,0.0028985522221773863,0.002898551756516099,0.0028985613025724892,0.0028985582757741213,0.0028985538519918923,0.0616736151278019,0.0028985522221773863,0.1360037922859192,0.09349610656499864,0.0028985522221773863,0.3672295808792114,0.0028985515236854553,0.002898555481806397,0.3126114010810852,0.002898555947467685,353,0.358153530599,1,0,0,1,8,8,0.0,47,1,0,8,0,0,0.0,0.17777777777777778,47,0.00934664082453312,272,1718,109,15.2,516.0,54691.0
349,du9db2v,0.0,0.027999999999999997,0.096,0.8759999999999999,0.078,0.063,0.8590000000000001,0.0,0.0,1.0,0.9976434338174976,0.09278350515463918,0.0013888904359191654,0.0013888896210119126,0.0013888932298868895,0.0013888932298868895,0.0013888896210119126,0.0013888913672417402,0.0013888896210119126,0.20865941047668454,0.20346634089946747,0.0013888897374272346,0.4539461433887482,0.02555655688047409,0.0013888906687498093,0.09448260068893433,0.0013888904359191654,354,0.12171500413200001,1,2,1,1,2,2,0.5,47,0,237,2,1,1,0.022222222222222227,0.04444444444444445,247,0.23097582811101164,521,1718,109,0.37,516.0,1718.0
350,ce9dgau,0.0,0.245,0.086,0.669,0.182,0.16699999999999998,0.6509999999999999,0.17800000000000002,0.209,0.613,0.9895943907054116,0.12965722801788376,0.07369247823953629,0.00022296576935332266,0.16161559522151947,0.07427294552326202,0.000222965725697577,0.0167674757540226,0.12372816354036333,0.0002229656238341704,0.000222965725697577,0.00022296604583971202,0.5388780236244202,0.004547175019979477,0.00022296574024949223,0.004937360528856516,0.00022296579845715317,355,0.45082163938,1,0,0,1,1,1,0.0,1560,1,4,1,0,0,0.0,0.0196078431372549,1695,0.4198736358414704,3704,1097,84,1.27,2193.0,3030.0
351,dg50id8,0.0,0.053,0.157,0.79,0.185,0.13,0.685,0.0,0.0,1.0,0.9812717886403639,0.07692307692307693,0.04824331030249596,0.018208611756563187,0.2177470177412033,0.22225360572338104,0.0010256419191136956,0.0010256440145894883,0.0010256419191136956,0.0010256427340209484,0.10643237084150314,0.0010256415698677301,0.2950792908668518,0.05050601065158844,0.0010256431996822355,0.0010256444802507758,0.03435030952095985,356,0.212842076254,1,0,0,1,0,0,0.0,356,1,1,0,0,0,0.0,0.0,361,0.07887712046844055,807,569,46,3.13,916.0,10697.0
352,dg4r6qd,0.0,0.11,0.105,0.785,0.185,0.13,0.685,0.0,0.0,1.0,0.9912200289239412,0.04878048780487805,0.002777778543531895,0.002777778310701251,0.1835656315088272,0.40647768974304205,0.04822002723813057,0.0027777838986366987,0.0027777834329754114,0.002777777845039964,0.2211836129426956,0.002777779242023825,0.0027777871582657103,0.002777781104668975,0.002777781570330262,0.06935504823923111,0.046197939664125436,357,0.114068372402,1,0,2,1,0,0,0.0,356,1,320,0,0,0,0.0,0.0,784,0.9838882921589688,215,569,46,0.15,916.0,15.0
353,dg57smf,0.0,0.073,0.106,0.82,0.07400000000000001,0.175,0.75,0.0,0.228,0.772,0.9949492635424694,0.07680722891566265,0.0002252255944767967,0.004731806460767984,0.1492869108915329,0.1276179701089859,0.03675320371985436,0.05650803074240685,0.031817223876714706,0.01925001293420792,0.03480549529194832,0.00022522556537296626,0.2569004893302917,0.2570754885673523,0.00022522576909977945,0.01779695227742195,0.006780712865293026,358,0.417358488414,1,0,0,8,44,44,0.0,1132,1,16,129,0,0,0.0,0.22916666666666666,401,0.01392087443714983,3689,2803,140,8.04,405.0,28688.0
354,dg541t5,0.0,0.075,0.114,0.8109999999999999,0.07400000000000001,0.175,0.75,0.0,0.228,0.772,0.996015448754212,0.05707196029776675,0.0003853572125080973,0.00038535660132765765,0.0003853569505736232,0.4101088643074036,0.00038535674684681,0.00038535712519660587,0.034522052854299545,0.008558137342333794,0.00038535674684681,0.00038535700878128415,0.17589759826660156,0.31105315685272217,0.041881397366523736,0.014895938336849213,0.00038535660132765765,359,0.497835043945,1,6,1,7,43,43,0.04651162790697674,1132,0,122,127,3,2,0.010416666666666666,0.22395833333333331,408,0.016807768924302788,1980,2803,140,6.41,405.0,23691.0
355,dlm1z2z,1.0,0.14,0.051,0.809,0.064,0.107,0.8290000000000001,0.467,0.0,0.5329999999999999,0.993427455172932,0.08841463414634146,0.022713923826813698,0.04893920198082924,0.17858265340328214,0.2503043115139008,0.0004597711085807532,0.13809062540531158,0.0004597710503730923,0.00045977238914929336,0.17489084601402285,0.01735079288482666,0.11530788242816925,0.00045977070112712687,0.011238561943173409,0.040282376110553735,0.00045977102126926173,360,0.09626330385849999,1,0,0,1,0,0,0.0,232,1,374,0,0,0,0.0,0.0,771,0.15825050697243573,1674,1016,42,11.05,6321.0,33622.0
356,dllxsx9,0.0,0.066,0.078,0.856,0.064,0.107,0.8290000000000001,0.467,0.0,0.5329999999999999,0.9993013800165351,0.06951871657754011,0.03456852957606316,0.0007843155181035398,0.059947159141302116,0.515985369682312,0.0007843142957426608,0.0007843163330107927,0.0007843173807486893,0.0007843146449886262,0.27883487939834595,0.0007843158673495054,0.0007843156345188618,0.0007843156927265228,0.10282088071107864,0.0007843145285733044,0.0007843149942345918,361,0.10187346363,1,0,0,1,0,0,0.0,232,1,102,0,0,0,0.0,0.0,1455,0.17770593196513915,944,1016,42,9.52,6321.0,29249.0
357,dlllwad,0.0,0.14800000000000002,0.184,0.6679999999999999,0.064,0.107,0.8290000000000001,0.467,0.0,0.5329999999999999,0.9814346985603244,0.10526315789473684,0.001234569470398128,0.06992749124765396,0.07381832599639893,0.1419217735528946,0.0012345691211521626,0.5036049485206604,0.11411084234714508,0.0012345685390755534,0.03486614301800728,0.0012345685390755534,0.0012345713330432773,0.0012345737777650356,0.0012345709837973118,0.0012345699360594153,0.05187392234802246,362,0.0793840174304,1,0,0,1,0,0,0.0,232,1,40,0,0,0,0.0,0.0,421,0.3323343848580442,633,1016,42,5.17,6321.0,12699.0
358,dllhubb,0.0,0.152,0.131,0.7170000000000001,0.064,0.107,0.8290000000000001,0.467,0.0,0.5329999999999999,0.9903308296403324,0.0855614973262032,0.0007490642019547522,0.0007490641437470912,0.017323562875390053,0.2098021507263184,0.000749065657146275,0.05743970721960068,0.0007490653661079705,0.000749064318370074,0.2499202191829681,0.0007490650750696659,0.4393469989299774,0.0007490653079003097,0.0007490645512007178,0.019425760954618454,0.000749064376577735,363,0.09234568573860001,1,0,0,1,0,0,0.0,232,1,134,0,0,0,0.0,0.0,1643,0.7587324450846237,880,1016,42,2.18,6321.0,2010.0
359,dllh27e,0.0,0.15,0.036000000000000004,0.813,0.064,0.107,0.8290000000000001,0.467,0.0,0.5329999999999999,0.9909358064673384,0.11570247933884298,0.05123446509242058,0.182915061712265,0.20806223154067996,0.3146536350250244,0.0010928972624242306,0.0010928995907306671,0.0010929008712992072,0.0010928987758234145,0.041586168110370636,0.001092897029593587,0.001092899008654058,0.1917123347520828,0.0010928994743153453,0.001092899008654058,0.0010928973788395524,364,0.09748371527239999,1,0,0,1,0,0,0.0,232,1,1,0,0,0,0.0,0.0,259,1.0,665,1016,42,1.45,6321.0,0.0
360,dsclcay,0.0,0.045,0.091,0.8640000000000001,0.126,0.057,0.8170000000000001,0.0,0.43700000000000006,0.563,0.9942994730307212,0.046875,0.002020204206928611,0.002020209562033415,0.2632441818714142,0.5085528492927551,0.11987046897411345,0.002020207466557622,0.0020202079322189093,0.0020202032756060358,0.002020204206928611,0.002020204672589898,0.0020202076993882656,0.0020202037412673235,0.08611028641462326,0.002020205138251185,0.0020202032756060358,365,0.367372129393,1,4,0,2,8,8,0.375,94,0,3,17,3,3,0.09375,0.25,85,0.12292134831460674,389,1964,34,1.14,547.0,3903.0
361,dscl9do,0.0,0.17600000000000002,0.099,0.725,0.126,0.057,0.8170000000000001,0.0,0.43700000000000006,0.563,0.9944291121083956,0.09183673469387756,0.0014492770424112678,0.0014492778573185205,0.035534635186195374,0.5607640147209167,0.001449278206564486,0.0014492772752419116,0.0014492772752419116,0.0014492778573185205,0.0014492766931653025,0.001449277740903199,0.34417060017585754,0.001449278206564486,0.04358872026205063,0.0014492766931653025,0.0014492769259959461,366,0.292649038147,1,4,1,2,8,8,0.25,94,0,10,17,2,2,0.0625,0.25,396,0.12571822569524246,488,1964,34,1.12,547.0,3804.0
362,cldtopl,0.0,0.14800000000000002,0.185,0.667,0.079,0.22399999999999998,0.698,0.0,0.0,1.0,0.9938933765079618,0.10622710622710622,0.0005420079105533661,0.011957671493291857,0.04375036805868149,0.2093418389558792,0.022285575047135357,0.0005420067464001477,0.17560580372810364,0.0005420064553618432,0.05944177508354188,0.010847997851669788,0.15475350618362427,0.2140955626964569,0.0005420062807388604,0.09520989656448364,0.0005420068046078086,367,0.13526971779400002,1,0,0,1,2,2,0.0,1261,1,34,2,0,0,0.0,0.015384615384615384,1687,0.5831671320303151,1344,1514,168,0.41,1462.0,1045.0
363,dprux7g,0.0,0.085,0.037000000000000005,0.878,0.16,0.047,0.7929999999999999,0.0,0.1,0.9,0.9946267068746936,0.078125,0.0005899722455069423,0.0005899709649384023,0.000589971081353724,0.1419133096933365,0.0005899707321077585,0.4049003720283508,0.03804952651262283,0.2664600610733032,0.0271146222949028,0.014759859070181847,0.0005899718962609768,0.05621067062020302,0.0005899728857912122,0.0005899712559767067,0.04646175354719162,368,0.22180647443100002,1,0,19,1,1,1,0.0,140,1,670,1,0,0,0.0,0.03333333333333333,1578,0.24673710379117464,1346,2748,245,0.26,397.0,1212.0
364,dpruidw,0.0,0.156,0.044000000000000004,0.8,0.16,0.047,0.7929999999999999,0.0,0.1,0.9,0.9999704692397136,0.07471264367816093,0.0007936512702144682,0.000793651444837451,0.016667535528540608,0.2100173979997635,0.0007936511537991464,0.4148935377597809,0.0007936516194604338,0.11571650207042695,0.0007936513284221293,0.013794627971947191,0.08738264441490172,0.0007936511537991464,0.044115059077739716,0.000793652783613652,0.09185715019702913,369,0.140200463831,1,0,0,1,1,1,0.0,140,1,63,1,0,0,0.0,0.03333333333333333,1665,0.3254098360655738,848,2748,245,0.2,397.0,823.0
365,d28fm3l,0.0,0.076,0.012,0.912,0.109,0.066,0.8240000000000001,0.17800000000000002,0.17800000000000002,0.644,0.9966482236774836,0.05511811023622047,0.0006116212462075055,0.0006116215372458099,0.05180050060153008,0.10405249148607254,0.037024904042482376,0.07385257631540297,0.0006116220029070972,0.0945371240377426,0.06366091221570969,0.032834239304065704,0.0006116224103607237,0.3082247078418732,0.0006116224103607237,0.1732078492641449,0.05774655565619469,370,0.496889325219,1,0,25,1,7,7,0.0,800,1,731,41,0,0,0.0,0.14583333333333334,1336,0.11919325508348487,1466,1768,101,1.4,721.0,5328.0
366,d28dveb,0.0,0.083,0.065,0.852,0.109,0.066,0.8240000000000001,0.17800000000000002,0.17800000000000002,0.644,0.9994057416255316,0.05952380952380953,0.02807510457932949,0.000512820843141526,0.0005128211923874915,0.14967168867588046,0.014418667182326315,0.1810059100389481,0.0005128212505951524,0.0005128287011757493,0.0005128231132403016,0.01766362600028515,0.0005128223565407096,0.5141673684120178,0.0005128213670104742,0.09089510887861252,0.0005128210759721696,371,0.11528708478000001,1,2,0,1,4,4,0.0,800,1,0,38,0,0,0.0,0.08333333333333333,714,0.2079607730025959,1341,1768,101,0.57,721.0,2746.0
